,date,open,high,low,close,Adj Close,volume,DATE,outcome
1717,2020-10-27,141.25332641601562,143.5,140.03334045410156,141.55999755859375,141.55999755859375,68059500,2020-10-27,139.3975046172021
1718,2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,135.33999633789062,76354200,2020-10-28,140.89304313523556
1719,2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,136.94332885742188,67965900,2020-10-29,137.57302349567982
1720,2020-10-30,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,129.34666442871094,127533900,2020-10-30,138.51570591298227
1721,2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,133.50332641601562,87063300,2020-11-02,135.872411244956
1722,2020-11-03,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,141.3000030517578,103055100,2020-11-03,130.83018516521125
1723,2020-11-04,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,140.32666015625,96429300,2020-11-04,137.20411481064056
1724,2020-11-05,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,146.02999877929688,85243500,2020-11-05,142.83358453172966
1725,2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,143.31666564941406,65118000,2020-11-06,143.06188932059123
1726,2020-11-09,146.5,150.8333282470703,140.3333282470703,140.4199981689453,140.4199981689453,104499000,2020-11-09,146.42253149756107
1727,2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,136.7866668701172,90852600,2020-11-10,144.99742375930913
1728,2020-11-11,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,139.0433349609375,52073100,2020-11-11,139.3592508450338
1729,2020-11-12,138.35000610351562,141.0,136.5066680908203,137.25332641601562,137.25332641601562,59565300,2020-11-12,139.5144714179791
1730,2020-11-13,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,136.1666717529297,59313300,2020-11-13,137.32980753391942
1731,2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,136.02999877929688,80515800,2020-11-16,137.15819973937943
1732,2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,147.20333862304688,183564900,2020-11-17,137.4182039990298
1733,2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,162.2133331298828,234132000,2020-11-18,153.22125088060966
1734,2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,166.42333984375,187425900,2020-11-19,148.02745551627532
1735,2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,163.20333862304688,98735700,2020-11-20,165.68725837485755
1736,2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,173.9499969482422,150780900,2020-11-23,163.70346226090243
1737,2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,185.1266632080078,160945500,2020-11-24,166.46099549459885
1738,2020-11-25,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,191.3333282470703,146790600,2020-11-25,179.59897198064192
1739,2020-11-27,193.72000122070312,199.5933380126953,192.81666564941406,195.25332641601562,195.25332641601562,112683300,2020-11-27,180.94881389103992
1740,2020-11-30,200.73666381835938,202.60000610351562,184.836669921875,189.1999969482422,189.1999969482422,189009300,2020-11-30,194.90864842828336
1741,2020-12-01,199.19667053222656,199.28334045410156,190.68333435058594,194.9199981689453,194.9199981689453,120310500,2020-12-01,200.18018797909335
1742,2020-12-02,185.47999572753906,190.51333618164062,180.40333557128906,189.60667419433594,189.60667419433594,143327100,2020-12-02,199.14166784936324
1743,2020-12-03,196.67333984375,199.6566619873047,194.14332580566406,197.7933349609375,197.7933349609375,127656000,2020-12-03,185.47935480452855
1744,2020-12-04,197.00332641601562,199.67999267578125,195.1666717529297,199.67999267578125,199.67999267578125,88203900,2020-12-04,195.05873835878774
1745,2020-12-07,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,213.9199981689453,168929100,2020-12-07,193.86098101868043
1746,2020-12-08,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,216.6266632080078,192795000,2020-12-08,203.6361690138992
1747,2020-12-09,217.89666748046875,218.10667419433594,196.0,201.4933319091797,201.4933319091797,213873600,2020-12-09,209.34325910878758
1748,2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,209.02333068847656,201249600,2020-12-10,216.74799112785212
1749,2020-12-11,205.00332641601562,208.0,198.93333435058594,203.3300018310547,203.3300018310547,139425000,2020-12-11,192.92090554207022
1750,2020-12-14,206.3333282470703,214.25,203.39999389648438,213.27667236328125,213.27667236328125,156121800,2020-12-14,204.69176035836193
1751,2020-12-15,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,211.0833282470703,135214500,2020-12-15,201.1463099116299
1752,2020-12-16,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,207.58999633789062,126287400,2020-12-16,213.53335529371077
1753,2020-12-17,209.39666748046875,219.60667419433594,206.5,218.63333129882812,218.63333129882812,168810300,2020-12-17,214.37216074517363
1754,2020-12-18,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,231.6666717529297,666378600,2020-12-18,208.07776220497522
1755,2020-12-21,222.0800018310547,222.8333282470703,215.35667419433594,216.6199951171875,216.6199951171875,174135900,2020-12-21,221.18655945492713
1756,2020-12-22,216.0,216.6266632080078,204.7433319091797,213.44667053222656,213.44667053222656,155148000,2020-12-22,220.72030504567292
1757,2020-12-23,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,215.32666015625,99519000,2020-12-23,218.46088201245155
1758,2020-12-24,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789062,220.58999633789062,68596800,2020-12-24,211.39715309970893
1759,2020-12-28,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753906,221.22999572753906,96835800,2020-12-28,212.02685324198535
1760,2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,221.99667358398438,221.99667358398438,68732400,2020-12-29,223.47753191114023
1761,2020-12-30,224.0,232.1999969482422,222.7866668701172,231.5933380126953,231.5933380126953,128538000,2020-12-30,221.03274066888494
1762,2020-12-31,233.3300018310547,239.57333374023438,230.3733367919922,235.22332763671875,235.22332763671875,148949700,2020-12-31,225.28496922461886
1763,2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,243.2566680908203,145914600,2021-01-04,231.7672937034243
1764,2021-01-05,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,245.0366668701172,96735600,2021-01-05,238.00133438579613
1765,2021-01-06,252.8300018310547,258.0,249.6999969482422,251.9933319091797,251.9933319091797,134100000,2021-01-06,242.18913826146277
1766,2021-01-07,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,272.0133361816406,154496700,2021-01-07,252.46247312195604
1767,2021-01-08,285.3333435058594,294.8299865722656,279.46331787109375,293.3399963378906,293.3399963378906,225166500,2021-01-08,257.86010993631885
1768,2021-01-11,283.1333312988281,284.80999755859375,267.8733215332031,270.39666748046875,270.39666748046875,177904800,2021-01-11,285.11397507288893
1769,2021-01-12,277.0,289.3333435058594,275.7799987792969,283.14666748046875,283.14666748046875,138812100,2021-01-12,284.55862561860187
1770,2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,284.8033447265625,99937500,2021-01-13,279.3544004872021
1771,2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,281.6666564941406,93798900,2021-01-14,284.58050832795556
1772,2021-01-15,284.0,286.6333312988281,273.0333251953125,275.38665771484375,275.38665771484375,116332800,2021-01-15,278.3624682867157
1773,2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,281.51666259765625,76101000,2021-01-19,284.59815733062993
1774,2021-01-20,286.2466735839844,286.5,279.09332275390625,283.48333740234375,283.48333740234375,76997700,2021-01-20,279.846312219087
1775,2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,281.663330078125,61563300,2021-01-21,285.57172192032306
1776,2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.21331787109375,282.21331787109375,60199500,2021-01-22,284.8416014081237
1777,2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,293.6000061035156,123520200,2021-01-25,278.8848437477118
1778,2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,294.36334228515625,69394800,2021-01-26,285.14406111813145
1779,2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,288.0533447265625,82002000,2021-01-27,295.0044796385114
1780,2021-01-28,273.3333435058594,282.6666564941406,267.0,278.4766540527344,278.4766540527344,79134000,2021-01-28,290.74790241409613
1781,2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,264.510009765625,104972400,2021-01-29,276.661422402235
1782,2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,279.9366760253906,76174200,2021-02-01,276.8512918075382
1783,2021-02-02,281.55999755859375,293.5,280.73333740234375,290.92999267578125,290.92999267578125,73038600,2021-02-02,268.5391056963577
1784,2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,284.89666748046875,55030500,2021-02-03,281.01321693247456
1785,2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,283.3299865722656,47438100,2021-02-04,292.1156376733638
1786,2021-02-05,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,284.07666015625,55699800,2021-02-05,285.48622438201045
1787,2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,287.8066711425781,60485100,2021-02-08,283.76595679351783
1788,2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,283.1533203125,45473100,2021-02-09,288.76576039014947
1789,2021-02-10,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,268.2733459472656,108648300,2021-02-10,283.67679511995465
1790,2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,270.5533447265625,64868400,2021-02-11,282.8311523875693
1791,2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,272.0400085449219,71304900,2021-02-12,271.5962492802512
1792,2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,265.40667724609375,59406900,2021-02-16,266.8413125767913
1793,2021-02-17,259.6966552734375,266.61334228515625,254.00332641601562,266.04998779296875,266.04998779296875,77989500,2021-02-17,271.77582223167826
1794,2021-02-18,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,262.4599914550781,53871300,2021-02-18,259.5175981215024
1795,2021-02-19,265.0,265.5966796875,259.1233215332031,260.4333190917969,260.4333190917969,56874900,2021-02-19,261.8067236630341
1796,2021-02-22,254.2133331298828,256.1666564941406,236.73333740234375,238.1666717529297,238.1666717529297,111809100,2021-02-22,263.73617508186874
1797,2021-02-23,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,232.94667053222656,199820700,2021-02-23,254.0188722969791
1798,2021-02-24,237.28334045410156,248.3333282470703,231.38999938964844,247.33999633789062,247.33999633789062,110301000,2021-02-24,223.7584185911532
1799,2021-02-25,242.0500030517578,245.73666381835938,223.52667236328125,227.4066619873047,227.4066619873047,117071700,2021-02-25,237.75506271420187
1800,2021-02-26,233.3333282470703,235.56666564941406,219.836669921875,225.1666717529297,225.1666717529297,123267600,2021-02-26,235.54851078919492
1801,2021-03-01,230.0366668701172,239.6666717529297,228.35000610351562,239.47666931152344,239.47666931152344,81408600,2021-03-01,233.75717708644527
1802,2021-03-02,239.42666625976562,240.3699951171875,228.3333282470703,228.81333923339844,228.81333923339844,71196600,2021-03-02,234.94310163191506
1803,2021-03-03,229.3300018310547,233.56666564941406,217.23666381835938,217.73333740234375,217.73333740234375,90624000,2021-03-03,237.33519038552816
1804,2021-03-04,218.60000610351562,222.81666564941406,200.0,207.14666748046875,207.14666748046875,197758500,2021-03-04,227.69329364984435
1805,2021-03-05,208.68666076660156,209.27999877929688,179.8300018310547,199.31666564941406,199.31666564941406,268189500,2021-03-05,221.78922254746175
1806,2021-03-08,200.18333435058594,206.7100067138672,186.26333618164062,187.6666717529297,187.6666717529297,155361000,2021-03-08,210.05871365740043
1807,2021-03-09,202.72666931152344,226.02999877929688,198.40333557128906,224.52667236328125,224.52667236328125,202569900,2021-03-09,198.4260162682623
1808,2021-03-10,233.43333435058594,239.28334045410156,218.35333251953125,222.68666076660156,222.68666076660156,181817100,2021-03-10,202.02311185023171
1809,2021-03-11,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,233.1999969482422,108761700,2021-03-11,231.85279013626158
1810,2021-03-12,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,231.2433319091797,100751400,2021-03-12,230.9227669303608
1811,2021-03-15,231.3633270263672,237.72666931152344,228.01333618164062,235.97999572753906,235.97999572753906,88006800,2021-03-15,227.38560011732076
1812,2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,225.6266632080078,96587100,2021-03-16,233.49368515241957
1813,2021-03-17,218.9566650390625,234.57666015625,217.00332641601562,233.93666076660156,233.93666076660156,121117500,2021-03-17,229.47499048676772
1814,2021-03-18,228.09666442871094,229.7433319091797,217.3333282470703,217.72000122070312,217.72000122070312,99674400,2021-03-18,219.50914511336268
1815,2021-03-19,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,218.2899932861328,128682000,2021-03-19,231.36725627909715
1816,2021-03-22,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,223.3333282470703,118536600,2021-03-22,212.9603447781623
1817,2021-03-23,225.2566680908203,225.93333435058594,219.1699981689453,220.72000122070312,220.72000122070312,91475700,2021-03-23,228.24695377468157
1818,2021-03-24,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789062,210.08999633789062,101385600,2021-03-24,225.29900725043393
1819,2021-03-25,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,213.4633331298828,117674700,2021-03-25,222.65041639168956
1820,2021-03-26,213.9566650390625,214.60667419433594,199.9633331298828,206.23666381835938,206.23666381835938,101558400,2021-03-26,207.89437770958477
1821,2021-03-29,205.2133331298828,205.4933319091797,198.67333984375,203.76333618164062,203.76333618164062,85911000,2021-03-29,213.0307136687773
1822,2021-03-30,200.5833282470703,212.55332946777344,197.00332641601562,211.8733367919922,211.8733367919922,118297200,2021-03-30,204.03705283436355
1823,2021-03-31,215.5399932861328,224.0,213.70333862304688,222.64332580566406,222.64332580566406,100011900,2021-03-31,201.40497045854838
1824,2021-04-01,229.4566650390625,230.80667114257812,219.80667114257812,220.5833282470703,220.5833282470703,105895200,2021-04-01,216.84447065321015
1825,2021-04-05,235.90333557128906,236.05332946777344,228.23333740234375,230.35000610351562,230.35000610351562,125528400,2021-04-05,224.83896061525317
1826,2021-04-06,230.10000610351562,232.18333435058594,227.1233367919922,230.5399932861328,230.5399932861328,84815400,2021-04-06,236.33154720584054
1827,2021-04-07,229.0,230.4600067138672,222.6133270263672,223.6566619873047,223.6566619873047,78928200,2021-04-07,232.24377341893432
1828,2021-04-08,225.7933349609375,229.85000610351562,223.88333129882812,227.93333435058594,227.93333435058594,71772900,2021-04-08,228.7742051078595
1829,2021-04-09,225.92333984375,226.99000549316406,223.14332580566406,225.67333984375,225.67333984375,64311300,2021-04-09,224.1895872159899
1830,2021-04-12,228.56666564941406,234.93333435058594,227.3633270263672,233.9933319091797,233.9933319091797,87407100,2021-04-12,224.99624742582654
1831,2021-04-13,237.56666564941406,254.3333282470703,236.8866729736328,254.10667419433594,254.10667419433594,133958400,2021-04-13,228.90138838879858
1832,2021-04-14,256.8999938964844,260.2633361816406,242.67666625976562,244.07666015625,244.07666015625,147052200,2021-04-14,236.75922431006057
1833,2021-04-15,247.6999969482422,247.89666748046875,240.43666076660156,246.28334045410156,246.28334045410156,83546700,2021-04-15,255.71694099052146
1834,2021-04-16,242.88333129882812,249.80332946777344,241.53334045410156,246.5933380126953,246.5933380126953,83938500,2021-04-16,247.04610454333073
1835,2021-04-19,239.86666870117188,241.8000030517578,230.60000610351562,238.2100067138672,238.2100067138672,119058600,2021-04-19,245.15555152492257
1836,2021-04-20,239.13999938964844,245.75,236.89666748046875,239.663330078125,239.663330078125,106827000,2021-04-20,239.57018091611832
1837,2021-04-21,234.92333984375,248.27999877929688,232.6666717529297,248.0399932861328,248.0399932861328,93646500,2021-04-21,236.22735941171618
1838,2021-04-22,247.1666717529297,251.2566680908203,239.34666442871094,239.89666748046875,239.89666748046875,106770900,2021-04-22,236.18021597498523
1839,2021-04-23,239.93333435058594,245.7866668701172,238.48666381835938,243.13333129882812,243.13333129882812,85110000,2021-04-23,247.40331178444706
1840,2021-04-26,247.0,249.76666259765625,244.20333862304688,246.06666564941406,246.06666564941406,93115500,2021-04-26,239.44629470152455
1841,2021-04-27,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,234.913330078125,88311000,2021-04-27,247.65736823799799
1842,2021-04-28,232.1366729736328,236.1666717529297,231.1999969482422,231.46665954589844,231.46665954589844,66813000,2021-04-28,240.08046343529418
1843,2021-04-29,233.1699981689453,234.0833282470703,222.8333282470703,225.6666717529297,225.6666717529297,86536200,2021-04-29,231.6217758710306
1844,2021-04-30,222.52999877929688,238.49000549316406,222.04666137695312,236.47999572753906,236.47999572753906,122276100,2021-04-30,234.69549826062098
1845,2021-05-03,234.60000610351562,235.3333282470703,226.8333282470703,228.3000030517578,228.3000030517578,81129300,2021-05-03,221.63509745533025
1846,2021-05-04,226.31333923339844,227.81666564941406,219.23333740234375,224.53334045410156,224.53334045410156,89217900,2021-05-04,235.48755550011657
1847,2021-05-05,227.02000427246094,228.43333435058594,222.44667053222656,223.64666748046875,223.64666748046875,65705700,2021-05-05,226.5103315538831
1848,2021-05-06,226.9199981689453,227.0066680908203,216.6666717529297,221.17999267578125,221.17999267578125,83353800,2021-05-06,227.69957400410186
1849,2021-05-07,221.93333435058594,230.0,220.07333374023438,224.1233367919922,224.1233367919922,70407600,2021-05-07,228.2540048652872
1850,2021-05-10,221.63333129882812,221.68333435058594,209.20333862304688,209.67999267578125,209.67999267578125,94177200,2021-05-10,220.67286396337357
1851,2021-05-11,199.74667358398438,209.03334045410156,198.53334045410156,205.73333740234375,205.73333740234375,139511700,2021-05-11,223.10956959560045
1852,2021-05-12,200.8300018310547,206.80332946777344,195.58999633789062,196.6300048828125,196.6300048828125,101470800,2021-05-12,201.27700961957126
1853,2021-05-13,200.51333618164062,202.15333557128906,186.5500030517578,190.56333923339844,190.56333923339844,132554700,2021-05-13,202.28377349437721
1854,2021-05-14,194.47000122070312,197.6233367919922,190.15333557128906,196.5800018310547,196.5800018310547,100112700,2021-05-14,200.00616222348273
1855,2021-05-17,191.85000610351562,196.57666015625,187.06666564941406,192.27667236328125,192.27667236328125,97171200,2021-05-17,194.4729802059257
1856,2021-05-18,189.3333282470703,198.75,187.7933349609375,192.6233367919922,192.6233367919922,110491800,2021-05-18,194.94793845311875
1857,2021-05-19,184.18333435058594,188.73666381835938,182.32666015625,187.82000732421875,187.82000732421875,118735200,2021-05-19,189.27586516868274
1858,2021-05-20,191.6666717529297,196.28334045410156,190.35667419433594,195.5933380126953,195.5933380126953,92463300,2021-05-20,184.46905940217331
1859,2021-05-21,198.70333862304688,198.89332580566406,193.3333282470703,193.6266632080078,193.6266632080078,78091800,2021-05-21,191.84955071627002
1860,2021-05-24,193.86666870117188,204.82666015625,191.21665954589844,202.14666748046875,202.14666748046875,103674300,2021-05-24,197.52841888371037
1861,2021-05-25,202.43666076660156,204.663330078125,198.57000732421875,201.56333923339844,201.56333923339844,84017700,2021-05-25,194.2483272228093
1862,2021-05-26,202.52000427246094,208.72332763671875,200.5,206.3766632080078,206.3766632080078,85917900,2021-05-26,203.239677920826
1863,2021-05-27,206.74667358398438,210.3766632080078,205.40333557128906,210.28334045410156,210.28334045410156,79111800,2021-05-27,200.9945644455347
1864,2021-05-28,209.5,211.8633270263672,207.4600067138672,208.4066619873047,208.4066619873047,68211000,2021-05-28,205.99778700729556
1865,2021-06-01,209.26666259765625,211.26666259765625,206.85000610351562,207.96665954589844,207.96665954589844,54254700,2021-06-01,209.72330108639235
1866,2021-06-02,206.7100067138672,207.7866668701172,199.7133331298828,201.7066650390625,201.7066650390625,69908400,2021-06-02,208.4524750489538
1867,2021-06-03,200.60000610351562,201.51666259765625,190.4066619873047,190.94667053222656,190.94667053222656,90335700,2021-06-03,207.19935577284994
1868,2021-06-04,193.23666381835938,200.20333862304688,192.39999389648438,199.68333435058594,199.68333435058594,72110700,2021-06-04,200.88729656117798
1869,2021-06-07,197.27667236328125,203.3333282470703,194.2933349609375,201.7100067138672,201.7100067138672,67631100,2021-06-07,193.78749479405172
1870,2021-06-08,207.6699981689453,207.69667053222656,198.5,201.19667053222656,201.19667053222656,78160200,2021-06-08,197.09805833477216
1871,2021-06-09,200.72332763671875,203.92999267578125,199.2100067138672,199.5933380126953,199.5933380126953,49753800,2021-06-09,206.3183279101568
1872,2021-06-10,201.2933349609375,205.52999877929688,200.1666717529297,203.3733367919922,203.3733367919922,71758800,2021-06-10,201.17258469701017
1873,2021-06-11,203.41000366210938,204.18666076660156,200.5066680908203,203.29666137695312,203.29666137695312,48615900,2021-06-11,203.20874517792922
1874,2021-06-14,204.07666015625,208.49667358398438,203.05999755859375,205.89666748046875,205.89666748046875,61272000,2021-06-14,202.64724646995433
1875,2021-06-15,205.56333923339844,205.59666442871094,199.41000366210938,199.7866668701172,199.7866668701172,53292300,2021-06-15,202.6294344680367
1876,2021-06-16,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,201.6233367919922,66432300,2021-06-16,206.23823327846887
1877,2021-06-17,200.6300048828125,207.1566619873047,200.44667053222656,205.53334045410156,205.53334045410156,68104200,2021-06-17,199.6129183488246
1878,2021-06-18,204.4566650390625,209.4499969482422,203.93333435058594,207.77000427246094,207.77000427246094,73682700,2021-06-18,200.8821142193457
1879,2021-06-21,208.16000366210938,210.4633331298828,202.9600067138672,206.94332885742188,206.94332885742188,74438100,2021-06-21,203.66121052388885
1880,2021-06-22,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128906,207.90333557128906,57476700,2021-06-22,207.33650974681368
1881,2021-06-23,210.6666717529297,219.06666564941406,210.01333618164062,218.85667419433594,218.85667419433594,93297600,2021-06-23,206.83775408895255
1882,2021-06-24,224.99667358398438,232.5399932861328,222.5366668701172,226.60667419433594,226.60667419433594,137947200,2021-06-24,210.59884943244364
1883,2021-06-25,229.86000061035156,231.27000427246094,222.89999389648438,223.9566650390625,223.9566650390625,97490100,2021-06-25,223.13476882814723
1884,2021-06-28,223.8800048828125,231.56666564941406,223.44000244140625,229.57333374023438,229.57333374023438,64884600,2021-06-28,228.25533053761922
1885,2021-06-29,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,226.9199981689453,52143900,2021-06-29,225.06292456393325
1886,2021-06-30,226.58999633789062,230.93666076660156,226.04666137695312,226.56666564941406,226.56666564941406,56774700,2021-06-30,228.61862847781467
1887,2021-07-01,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,225.97332763671875,55903500,2021-07-01,224.74564551212544
1888,2021-07-02,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,226.3000030517578,81163500,2021-07-02,227.58026221851432
1889,2021-07-06,227.23666381835938,228.0,217.13333129882812,219.86000061035156,219.86000061035156,69853500,2021-07-06,226.97326301610207
1890,2021-07-07,221.42333984375,221.89999389648438,212.77333068847656,214.88333129882812,214.88333129882812,56376000,2021-07-07,226.8956267785044
1891,2021-07-08,209.4566650390625,218.14332580566406,206.82000732421875,217.60333251953125,217.60333251953125,68319900,2021-07-08,221.9096208977439
1892,2021-07-09,217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234375,218.98333740234375,54421500,2021-07-09,210.63049781529776
1893,2021-07-12,220.73333740234375,229.0800018310547,220.72000122070312,228.56666564941406,228.56666564941406,77781000,2021-07-12,217.9016109623544
1894,2021-07-13,228.77333068847656,231.0933380126953,222.10000610351562,222.84666442871094,222.84666442871094,62898300,2021-07-13,218.9181036614112
1895,2021-07-14,223.5833282470703,226.20333862304688,217.6133270263672,217.7933349609375,217.7933349609375,64923600,2021-07-14,228.6131597222398
1896,2021-07-15,219.4633331298828,222.04666137695312,212.6266632080078,216.86666870117188,216.86666870117188,60628800,2021-07-15,224.89278276974912
1897,2021-07-16,218.22666931152344,218.89999389648438,214.06666564941406,214.74000549316406,214.74000549316406,49113000,2021-07-16,219.87359771302067
1898,2021-07-19,209.9633331298828,215.73333740234375,207.09666442871094,215.4066619873047,215.4066619873047,63891300,2021-07-19,218.34257609173198
1899,2021-07-20,217.3300018310547,220.79666137695312,213.5,220.1666717529297,220.1666717529297,46461300,2021-07-20,209.58522117817515
1900,2021-07-21,219.8699951171875,221.6199951171875,216.76333618164062,218.42999267578125,218.42999267578125,41859900,2021-07-21,217.7568071398168
1901,2021-07-22,218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,216.4199981689453,45317100,2021-07-22,219.06286014014324
1902,2021-07-23,215.45333862304688,216.26666259765625,212.43333435058594,214.4600067138672,214.4600067138672,43814700,2021-07-23,218.9707333817442
1903,2021-07-26,216.99000549316406,222.73333740234375,215.70333862304688,219.2066650390625,219.2066650390625,76009800,2021-07-26,216.84149142588737
1904,2021-07-27,221.13333129882812,222.1666717529297,209.0800018310547,214.92666625976562,214.92666625976562,98439900,2021-07-27,216.4678761599131
1905,2021-07-28,215.6666717529297,218.32333374023438,213.13333129882812,215.66000366210938,215.66000366210938,48019800,2021-07-28,220.2845033417246
1906,2021-07-29,216.59666442871094,227.89666748046875,216.26666259765625,225.78334045410156,225.78334045410156,91183800,2021-07-29,215.8381266371084
1907,2021-07-30,223.9199981689453,232.50999450683594,223.0,229.06666564941406,229.06666564941406,88969200,2021-07-30,217.50487356123176
1908,2021-08-02,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257812,236.55667114257812,100847400,2021-08-02,222.97540670659893
1909,2021-08-03,239.6666717529297,240.88333129882812,233.6699981689453,236.5800018310547,236.5800018310547,64860900,2021-08-03,231.55026956969678
1910,2021-08-04,237.0,241.63333129882812,236.30999755859375,236.97332763671875,236.97332763671875,51007800,2021-08-04,239.31848347847077
1911,2021-08-05,238.6666717529297,240.31666564941406,237.1366729736328,238.2100067138672,238.2100067138672,38758800,2021-08-05,237.17051973797786
1912,2021-08-06,237.3000030517578,238.77667236328125,232.5433349609375,233.03334045410156,233.03334045410156,46869000,2021-08-06,238.61016572331656
1913,2021-08-09,236.72332763671875,239.67666625976562,235.0433349609375,237.9199981689453,237.9199981689453,44145900,2021-08-09,236.43644032960677
1914,2021-08-10,237.99667358398438,238.8633270263672,233.9600067138672,236.663330078125,236.663330078125,40296900,2021-08-10,236.31403066105148
1915,2021-08-11,237.57000732421875,238.39332580566406,234.73666381835938,235.94000244140625,235.94000244140625,29401800,2021-08-11,238.1700458352868
1916,2021-08-12,235.44667053222656,240.93333435058594,233.13333129882812,240.75,240.75,52377300,2021-08-12,237.29095283777718
1917,2021-08-13,241.23666381835938,243.3000030517578,238.1133270263672,239.05667114257812,239.05667114257812,50194500,2021-08-13,235.79818456825103
1918,2021-08-16,235.02333068847656,236.5,225.46665954589844,228.72332763671875,228.72332763671875,68032200,2021-08-16,241.05684866269002
1919,2021-08-17,224.22000122070312,224.86000061035156,216.27999877929688,221.90333557128906,221.90333557128906,71163900,2021-08-17,234.79234660461998
1920,2021-08-18,223.25,231.92333984375,223.11666870117188,229.663330078125,229.663330078125,61048200,2021-08-18,225.75018942021197
1921,2021-08-19,226.07000732421875,228.85000610351562,222.52999877929688,224.49000549316406,224.49000549316406,42940500,2021-08-19,224.24818262613115
